,tweet_id,favorite_count,retweet_count,retweet_status,url
0,892420643555336193,34189,7092,Original tweet,https://t.co/MgUWQ76dJU
1,892177421306343426,29642,5345,Original tweet,https://t.co/0Xxu71qeIV
2,891815181378084864,22322,3517,Original tweet,https://t.co/wUnZnhtVJB
3,891689557279858688,37358,7295,Original tweet,https://t.co/tD36da7qLQ
4,891327558926688256,35706,7833,Original tweet,https://t.co/AtUZn91f7f
5,891087950875897856,18022,2634,Original tweet,https://t.co/kQ04fDDRmh
6,890971913173991426,10490,1686,Original tweet,https://t.co/Zr4hWfAs1H https://t.co/tVJBRMnhxl
7,890729181411237888,57486,15946,Original tweet,https://t.co/v0nONBcwxq
8,890609185150312448,24809,3661,Original tweet,https://t.co/9TwLuAGH0b
9,890240255349198849,28279,6160,Original tweet,https://t.co/t1bfwz5S2A
10,890006608113172480,27324,6220,Original tweet,https://t.co/dVPW0B0Mme
11,889880896479866881,24860,4214,Original tweet,https://t.co/u1XPQMl29g
12,889665388333682689,42524,8443,Original tweet,https://t.co/BxvuXk0UCm
13,889638837579907072,23931,3755,Original tweet,https://t.co/f8dEDcrKSR
14,889531135344209921,13499,1897,Original tweet,https://t.co/y70o6h3isq
15,889278841981685760,22360,4490,Original tweet,https://t.co/WpHvrQedPb
16,888917238123831296,25928,3801,Original tweet,https://t.co/chxruIOUJN
17,888804989199671297,22725,3585,Original tweet,https://t.co/HTQ77yNQ5K
18,888554962724278272,17531,2910,Original tweet,https://t.co/YnYAFCTTiK
19,888078434458587136,19377,2932,Original tweet,https://t.co/DK7iDPfuRX
20,887705289381826560,26918,4574,Original tweet,https://t.co/PhrUk20Q64
21,887517139158093824,41197,9945,Original tweet,https://t.co/20VrLAA8ba
22,887473957103951883,60859,15185,Original tweet,https://t.co/cLyzpcUcMX
23,887343217045368832,29917,8908,Original tweet,https://t.co/WZqNqygEyV
24,887101392804085760,27278,5043,Original tweet,https://t.co/4Ad1jzJSdp
25,886983233522544640,30728,6404,Original tweet,https://t.co/I6oNy0CgiT
26,886736880519319552,10611,2664,Original tweet,https://t.co/bVi0Yr4Cff https://t.co/ISvKOSkd5b
27,886680336477933568,19963,3772,Original tweet,https://t.co/BCoWue0abA
28,886366144734445568,18756,2663,Original tweet,https://t.co/RGE08MIJox
29,886267009285017600,104,3,Original tweet,n
30,886258384151887873,24810,5343,Original tweet,https://t.co/xZDA9Qsq1O
31,886054160059072513,0,93,Original tweet,https://t.co/WxwJmvjfxo
32,885984800019947520,28916,5680,Original tweet,https://t.co/BuveP0uMF1
33,885528943205470208,31944,5391,Original tweet,https://t.co/tp1kQ8i9JF
34,885518971528720385,18208,3144,Original tweet,https://t.co/gzLHboL7Sk
35,885311592912609280,0,15618,Original tweet,https://t.co/SATN4If5H5
36,885167619883638784,19446,3697,Original tweet,https://t.co/44ItaMubBf
37,884925521741709313,68087,15202,Original tweet,https://t.co/MYJvdlNRVa
38,884876753390489601,24675,4715,Original tweet,https://t.co/74TKAUsLkO
39,884562892145688576,21572,3958,Original tweet,https://t.co/1r4MFCbCX5
40,884441805382717440,24132,4843,Original tweet,https://t.co/vvBOcC2VdC
41,884247878851493888,63925,17087,Original tweet,https://t.co/uF3pQ8Wubj
42,884162670584377345,18147,2518,Original tweet,https://t.co/YSI00BzTBZ
43,883838122936631299,19401,2893,Original tweet,https://t.co/V85xujjDDY
44,883482846933004288,40691,8363,Original tweet,https://t.co/qjrljjt948
45,883360690899218434,20173,3112,Original tweet,https://t.co/rf661IFEYP
46,883117836046086144,32886,5590,Original tweet,https://t.co/Se5fZ9wp5E
47,882992080364220416,21217,3270,Original tweet,https://t.co/tyER0KpdXj
48,882762694511734784,25054,4136,Original tweet,https://t.co/D43I96SlVu
49,882627270321602560,24882,5123,Original tweet,https://t.co/Nx52PGwH94
50,882268110199369728,39602,9764,Original tweet,https://t.co/fYP5RlutfA
51,882045870035918850,26055,4126,Original tweet,https://t.co/zeDpnsKX7w
52,881906580714921986,21687,2882,Original tweet,https://t.co/503CgWbhxQ
53,881666595344535552,45043,9056,Original tweet,https://t.co/7CSWCl8I6s
54,881633300179243008,113,8,Original tweet,s
55,881536004380872706,43915,13551,Original tweet,https://t.co/ghXBIIeQZF
56,881268444196462592,20714,4531,Original tweet,https://t.co/cgwJwowTMC
57,880935762899988482,15227,2363,Original tweet,https://t.co/D0wb1GlKAt
58,880872448815771648,18949,3238,Original tweet,https://t.co/WiAMbTkDPf
59,880465832366813184,25273,5273,Original tweet,https://t.co/4VsFysDmiw
60,880221127280381952,23933,3514,Original tweet,https://t.co/fUod0tVmvK
61,880095782870896641,24610,3698,Original tweet,https://t.co/HauE8M3Bu4
62,879862464715927552,19918,2953,Original tweet,https://t.co/Qh5aEkRQm9
63,879674319642796034,282,9,Original tweet,d
64,879492040517615616,20943,2661,Original tweet,https://t.co/IxM9IMKQq8
65,879415818425184262,93883,37878,Original tweet,https://t.co/UDT7ZkcTgY
66,879376492567855104,15017,2673,Original tweet,https://t.co/0gOi601EAa
67,879130579576475649,0,5797,Original tweet,https://…
68,879050749262655488,20055,3990,Original tweet,https://t.co/2mJCDEJWdD
69,879008229531029506,16975,2269,Original tweet,https://t.co/YDtpCjIPKN
70,878776093423087618,17340,3483,Original tweet,https://t.co/lNZwgNO4gS
71,878604707211726852,26743,5994,Original tweet,https://t.co/9uABQXgjwa
72,878404777348136964,0,1084,Original tweet,https:/…
73,878316110768087041,0,5600,Original tweet,https://t.co/i…
74,878281511006478336,6873,1084,Original tweet,https://t.co/245xJJElsY https://t.co/lUiQH219v6
75,878057613040115712,37566,5797,Original tweet,https://t.co/cwtWnHMVpe
76,877736472329191424,70121,15998,Original tweet,https://t.co/lsPyyAiF1r
77,877611172832227328,0,70,Original tweet,https://t.co/dJx4Gzc50G
78,877556246731214848,20178,3203,Original tweet,https://t.co/OYdDlfOGXP
79,877316821321428993,24434,4398,Original tweet,https://t.co/SHRTIo5pxc
80,877201837425926144,24124,4687,Original tweet,https://t.co/4g4cfj3P4Y
81,876838120628539392,18435,2837,Original tweet,https://t.co/j211oCDRs6
82,876537666061221889,21289,4021,Original tweet,https://t.co/8yoc1CNTsu
83,876484053909872640,16743,2023,Original tweet,https://t.co/26BXueUgbs
84,876120275196170240,24969,3951,Original tweet,https://t.co/ejExJFq3ek
85,875747767867523072,22401,3617,Original tweet,https://t.co/V2WlACRJCN
86,875144289856114688,19617,4195,Original tweet,https://t.co/ogith9ejNj
87,875097192612077568,24529,5181,Original tweet,https://t.co/PFp4MghzBW
88,875021211251597312,22818,4020,Original tweet,https://t.co/brCQoqc8AW
89,874680097055178752,24888,3969,Original tweet,https://t.co/lZhtizkURD
90,874434818259525634,0,12350,Original tweet,https://t.c…
91,874296783580663808,23257,3521,Original tweet,https://t.co/0YplNnSMEm
92,874057562936811520,20357,3418,Original tweet,https://t.co/pwY9PQhtP2
93,874012996292530176,30489,8663,Original tweet,https://t.co/XBE0evJZ6V
94,873580283840344065,21664,3375,Original tweet,https://t.co/mNuMH9400n
95,873337748698140672,0,1340,Original tweet,https:/…
96,873213775632977920,6387,1340,Original tweet,https://t.co/Xp01EU3qyD https://t.co/V5lkvrGLdQ
97,872967104147763200,24333,4608,Original tweet,https://t.co/EMYIdoblMR
98,872820683541237760,13212,3196,Original tweet,https://t.co/17FVMl4VZ5
99,872620804844003328,18563,3102,Original tweet,https://t.co/lUcpnZDPz9
100,872486979161796608,36525,7796,Original tweet,https://t.co/BZHiKx3FpQ
101,872122724285648897,30585,6929,Original tweet,https://t.co/PKSpmiefwN
102,871879754684805121,33502,9342,Original tweet,https://t.co/uK6PNyeh9w
103,871762521631449091,18104,3001,Original tweet,https://t.co/AiVljI6QCg
104,871515927908634625,18111,2983,Original tweet,https://t.co/PR7B7w1rUw
105,871166179821445120,0,4945,Original tweet,https://t.co/X…
106,871102520638267392,18764,4743,Original tweet,https://t.co/AbBLh2FZCH
107,871032628920680449,20394,3267,Original tweet,https://t.co/noNpY2Laoo
108,870804317367881728,30152,5327,Original tweet,https://t.co/GCD1JccCyi
109,870726314365509632,106,3,Original tweet,s
110,870656317836468226,11011,2230,Original tweet,https://t.co/4hxnDOt1CV https://t.co/42ryYRQ2Q4
111,870374049280663552,74807,23022,Original tweet,https://t.co/T1xlgaPujm
112,870308999962521604,19718,3579,Original tweet,https://t.co/MVQCzrF1g9
113,870063196459192321,32766,7166,Original tweet,https://t.co/apVOyDgOju
114,869772420881756160,38391,8783,Original tweet,https://t.co/HciEaJkC4D
115,869702957897576449,25338,5444,Original tweet,https://t.co/vmCu3PFCQq
116,869596645499047938,14367,2663,Original tweet,https://t.co/DsA2hwXAJo
117,869227993411051520,18348,3239,Original tweet,https://t.co/IoR3n1fiiQ
118,868880397819494401,58630,12395,Original tweet,https://t.co/r28jFx9uyF
119,868639477480148993,0,1770,Original tweet,https://…
120,868622495443632128,23935,4532,Original tweet,https://t.co/yeaH8Ej5eM
121,868552278524837888,9089,1770,Original tweet,https://t.co/ZMTE4Mr69f https://t.co/7RyeXTYLNi
122,867900495410671616,21844,3610,Original tweet,https://t.co/JMhDNv5wXZ
123,867774946302451713,30584,6319,Original tweet,https://t.co/ZYg3NZGICa
124,867421006826221569,14513,2138,Original tweet,https://t.co/XZlZKd73go
125,867072653475098625,0,102,Original tweet,https://t.co/nRCdq4g9gG
126,867051520902168576,29023,6856,Original tweet,https://t.co/M5Rz0R8SIQ
127,866720684873056260,18046,4165,Original tweet,https://t.co/Q8mVwWN3f4
128,866686824827068416,17332,2997,Original tweet,https://t.co/9b9J46E86Z
129,866450705531457537,110072,30601,Original tweet,https://t.co/wk7TfysWHr
130,866334964761202691,47126,12350,Original tweet,https://t.co/W86h5dgR6c
131,866094527597207552,0,7242,Original tweet,https://t.co/ORiK…
132,865718153858494464,23207,4904,Original tweet,https://t.co/pozUoHLkGg
133,865359393868664832,23891,4345,Original tweet,https://t.co/g20EmqK7vc
134,865006731092295680,25338,6739,Original tweet,https://t.co/LbkG5CiM7o
135,864873206498414592,29141,7562,Original tweet,https://t.co/wr3xsjeCIR
136,864279568663928832,13216,2612,Original tweet,https://t.co/S2HdmFFPck
137,864197398364647424,26945,7660,Original tweet,https://t.co/cPq9fYvkzr
138,863907417377173506,18676,3630,Original tweet,https://t.co/ht47njyZ64
139,863553081350529029,13828,3672,Original tweet,https://t.co/tordvmaaop
140,863471782782697472,0,2108,Original tweet,https://…
141,863432100342583297,21571,4598,Original tweet,https://t.co/fGQUzR8w3H
142,863427515083354112,1978,81,Original tweet,0
143,863079547188785154,7987,967,Original tweet,https://t.co/lVU5GyNFen
144,863062471531167744,7622,2108,Original tweet,https://t.co/MOBkQnyHib https://t.co/EsOB4rLEKt
145,862831371563274240,17405,4510,Original tweet,https://t.co/ixOFQ1tfqE
146,862722525377298433,15503,3119,Original tweet,https://t.co/Eme9Uar6v2
147,862457590147678208,18478,4300,Original tweet,https://t.co/jvSNASweNb
148,862096992088072192,67031,20203,Original tweet,https://t.co/nvZyyrp0kd
149,861383897657036800,32649,9378,Original tweet,https://t.co/QFRlbZw4Z1
150,861288531465048066,15543,3629,Original tweet,https://t.co/SqKJPwbQ2g
151,861005113778896900,15174,3370,Original tweet,https://t.co/jH6EN9cEn6
152,860981674716409858,0,1871,Original tweet,https://t…
153,860924035999428608,0,683,Original tweet,https://t.co/6n8hzNihJ9
154,860563773140209665,6805,1871,Original tweet,https://t.co/qZdSdzm08p https://t.co/oDIQ1KkdPt
155,860524505164394496,21517,4658,Original tweet,https://t.co/C2zHcNIu4I
156,860276583193509888,16783,3105,Original tweet,https://t.co/xJo6S2sfsN
157,860184849394610176,15168,5170,Original tweet,https://t.co/upRYxG4KbG
158,860177593139703809,0,27090,Original tweet,https://t.c…
159,859924526012018688,17862,3625,Original tweet,https://t.co/g8vpXFzw29
160,859851578198683649,14127,3107,Original tweet,https://t.co/BqSttrTuIl
161,859607811541651456,17019,1371,Original tweet,https://t.co/BArWupFAn0
162,859196978902773760,81485,26594,Original tweet,https://t.co/g2nSyGenG9
163,859074603037188101,30764,12100,Original tweet,https://t.co/gEsymGTXCT
164,858860390427611136,0,7156,Original tweet,…
165,858843525470990336,14291,3056,Original tweet,https://t.co/cUeDMlHJbq
166,858471635011153920,19728,4307,Original tweet,https://t.co/8jOC4zhNxy
167,858107933456039936,14413,2562,Original tweet,https://t.co/QXA4sCXSDF
168,857989990357356544,14678,2287,Original tweet,https://t.co/sOl7cFaP5X
169,857746408056729600,31177,9445,Original tweet,https://t.co/7IFn3rkJai
170,857393404942143489,5365,1458,Original tweet,https://t.co/Mj4j6QoIJk https://t.co/JdNE5oqYEV
171,857263160327368704,18434,4020,Original tweet,https://t.co/e3U4NReleC
172,857214891891077121,207,16,Original tweet,0
173,857062103051644929,0,149,Original tweet,https://t.co/…
174,857029823797047296,17255,3527,Original tweet,https://t.co/uMH5CLjXJu
175,856543823941562368,15020,2569,Original tweet,https://t.co/Bh9DtLhIBO
176,856526610513747968,10947,1671,Original tweet,https://t.co/p1hBHCmWnA
177,856288084350160898,493,15,Original tweet,0
178,856282028240666624,25531,5638,Original tweet,https://t.co/GUefqUmZv8
179,855862651834028034,306,22,Original tweet,h
180,855860136149123072,4468,863,Original tweet,0
181,855857698524602368,10969,1882,Original tweet,https://t.co/sb73bV5Y7S
182,855851453814013952,42460,16334,Original tweet,https://t.co/cMhq16isel
183,855818117272018944,24545,4866,Original tweet,https://t.co/5BEjzT2Tth
184,855459453768019968,27417,7375,Original tweet,https://t.co/Xc7uj1C64x
185,855245323840757760,0,5340,Original tweet,…
186,855138241867124737,0,36,Original tweet,…
187,854732716440526848,20954,5431,Original tweet,https://t.co/nJztIEON5s
188,854482394044301312,26935,6096,Original tweet,https://t.co/AL4Ahm1Rm5
189,854365224396361728,17404,4215,Original tweet,https://t.co/mdaQhhfpv6
190,854120357044912130,29564,6687,Original tweet,https://t.co/oBL7LEJEzR
191,854010172552949760,15026,2833,Original tweet,https://t.co/TXdT3tmuYk
192,853760880890318849,26384,5167,Original tweet,https://t.co/yT4vw8y77x
193,853639147608842240,31916,8967,Original tweet,https://t.co/wiQZIsaWUe
194,853299958564483072,14337,3211,Original tweet,https://t.co/EX9Z3EXlVP
195,852936405516943360,0,1808,Original tweet,https://t…
196,852912242202992640,8351,1624,Original tweet,https://t.co/aVMjBqAy1x https://t.co/7gx2LksT3U
197,852672615818899456,13835,1953,Original tweet,https://t.co/VlyBzOXHEW
198,852553447878664193,15087,3154,Original tweet,https://t.co/ArnxkyD2kC
199,852311364735569921,30699,8975,Original tweet,https://t.co/2d370P0OEg
200,852226086759018497,18558,6163,Original tweet,https://t.co/NP5JW8LnmW
201,852189679701164033,10695,1441,Original tweet,https://t.co/jrFzScKWEG
202,851591660324737024,15146,3165,Original tweet,https://t.co/BMtfCmNbnS
203,851464819735769094,22561,6385,Original tweet,https://t.co/E4a0R9my1M
204,851224888060895234,19268,5228,Original tweet,https://t.co/iHYfZdz444
205,850753642995093505,28492,8196,Original tweet,https://t.co/hLQ2Ilg2uN
206,850380195714523136,12213,2363,Original tweet,https://t.co/FXZQtBcnTO
207,850333567704068097,3230,302,Original tweet,S
208,850145622816686080,15215,3440,Original tweet,https://t.co/PCX25VV78l
209,850019790995546112,18990,4432,Original tweet,https://t.co/ecb3LvExde
210,849776966551130114,28274,6901,Original tweet,https://t.co/TCMC90mSOT
211,849668094696017920,0,4509,Original tweet,https…
212,849412302885593088,14842,2870,Original tweet,https://t.co/Uq3ChFgWA3
213,849336543269576704,10704,1716,Original tweet,https://t.co/jqPk1BZ6xu
214,849051919805034497,39491,7725,Original tweet,https://t.co/r6GjO6MbZz
215,848690551926992896,23576,3967,Original tweet,https://t.co/UOE79zb6VU
216,848324959059550208,23135,4210,Original tweet,https://t.co/1pSqUbLQ5Z
217,848213670039564288,7633,657,Original tweet,t
218,848212111729840128,15224,2747,Original tweet,https://t.co/DkOBbwulw1
219,847978865427394560,0,2977,Original tweet,https://t.c…
220,847971574464610304,0,402,Original tweet,https://t.co/0bYtoL7Wwt
221,847962785489326080,22009,4645,Original tweet,https://t.co/rcDs5LkiSj
222,847842811428974592,5080,1206,Original tweet,https://t.co/zK4cpKPFfU https://t.co/7Xvoalr798
223,847617282490613760,6561,379,Original tweet,0
224,847606175596138505,17572,3130,Original tweet,https://t.co/WTPBWT6Ux1
225,847251039262605312,19232,3971,Original tweet,https://t.co/zhbRIZQgnq
226,847157206088847362,18620,5316,Original tweet,https://t.co/Jlb9L0m3J0 https://t.co/Eh7fGFuy6r
227,847116187444137987,20143,2915,Original tweet,https://t.co/EeeErAbso0
228,846874817362120707,18851,3600,Original tweet,https://t.co/P7PBGqrKSe
229,846514051647705089,41707,10526,Original tweet,https://t.co/cFAasDXauK
230,846505985330044928,13241,2811,Original tweet,https://t.co/GJ8rozumsy
231,846153765933735936,29505,8276,Original tweet,https://t.co/a0CkS5ExFR
232,846139713627017216,29145,9280,Original tweet,https://t.co/4ctgpGcqAd
233,846042936437604353,15010,2625,Original tweet,https://t.co/0hLkztpiOW
234,845812042753855489,27388,7974,Original tweet,https://t.co/TLNexlqzXP
235,845677943972139009,23746,4431,Original tweet,https://t.co/z30iQLiXNo
236,845397057150107648,7191,1636,Original tweet,https://t.co/L6mLzrd7Mx https://t.co/jMutBFdw5o
237,845306882940190720,21896,4939,Original tweet,https://t.co/7mPCF4ZwEk
238,845098359547420673,0,7034,Original tweet,https://t…
239,844979544864018432,12839,2343,Original tweet,https://t.co/a5OaJeRl9B
240,844973813909606400,14111,2895,Original tweet,https://t.co/B1iBuSq3hr
241,844580511645339650,15477,2854,Original tweet,https://t.co/gAzPqT7uyk
242,844223788422217728,12866,2007,Original tweet,https://t.co/H38HB6rBTx
243,843981021012017153,14313,2729,Original tweet,https://t.co/Gu5wHx3CBd
244,843856843873095681,20212,4227,Original tweet,https://t.co/f5C5l5wa0e
245,843604394117681152,15930,2512,Original tweet,https://t.co/wHUElL84RC
246,843235543001513987,20232,5491,Original tweet,https://t.co/DKwp2ByMsL
247,842846295480000512,14403,3349,Original tweet,https://t.co/nFpNgCWWYs
248,842765311967449089,6369,1184,Original tweet,https://t.co/fvGkIuAlFK https://t.co/kiCFtmJd7l
249,842535590457499648,17131,3226,Original tweet,https://t.co/Tf0rh9ZgZe
250,842163532590374912,23032,5340,Original tweet,https://t.co/o6E0hB3xZl
251,842115215311396866,13189,2797,Original tweet,https://t.co/iDK4OyQJoy
252,841833993020538882,0,13757,Original tweet,https://t.co/btzf1zTDeQ
253,841680585030541313,24330,7245,Original tweet,https://t.co/qUOijSlPnj
254,841439858740625411,11899,3365,Original tweet,https://t.co/SVNMdFqKDL
255,841320156043304961,18659,5096,Original tweet,https://t.co/cEORXhwZ5K
256,841314665196081154,14931,4281,Original tweet,https://t.co/9lVAqDEvZ5
257,841077006473256960,21629,4945,Original tweet,https://t.co/XKJrmO4fAQ
258,840761248237133825,0,1634,Original tweet,https:/…
259,840728873075638272,0,14818,Original tweet,https://…
260,840698636975636481,168,2,Original tweet,n
261,840696689258311684,11617,896,Original tweet,https://t.co/2gclc1MNr7
262,840632337062862849,8528,1634,Original tweet,https://t.co/JesYTzb1Jo https://t.co/5cncH08G1o
263,840370681858686976,15528,4225,Original tweet,https://t.co/76iL7JUQdG
264,840268004936019968,18151,5295,Original tweet,https://t.co/8Wsr6b4RjE
265,839990271299457024,12707,2100,Original tweet,https://t.co/r7W1NbkOtr
266,839549326359670784,25904,7156,Original tweet,https://t.co/GuxEXTdnMu
267,839290600511926273,0,135,Original tweet,https://t.co/act3duiqbL
268,839239871831150596,25552,6013,Original tweet,https://t.co/JEXB9RwBmm
269,838952994649550848,18615,3704,Original tweet,https://t.co/ngAxYLVYHP
270,838921590096166913,10557,1882,Original tweet,https://t.co/oXVu9pNZZv
271,838916489579200512,0,31,Original tweet,https://t.co/6UCGFczlOI
272,838831947270979586,0,10177,Original tweet,https:…
273,838561493054533637,10393,1242,Original tweet,https://t.co/0av1PEehFI
274,838476387338051585,21229,4390,Original tweet,https://t.co/51FXNuouHI
275,838201503651401729,0,9318,Original tweet,https://t.co/EM…
276,838150277551247360,1580,307,Original tweet,0
277,838085839343206401,134,1,Original tweet,0
278,838083903487373313,16685,2885,Original tweet,https://t.co/meUc8jufAO
279,837820167694528512,32242,7242,Original tweet,https://t.co/ORiK6jlgdH
280,837482249356513284,3658,413,Original tweet,https://t.co/Z3LAaV2pKz
281,837471256429613056,12137,2090,Original tweet,https://t.co/u51tzXSVi3
282,837110210464448512,15247,2196,Original tweet,https://t.co/7pUjwe8X6B
283,836989968035819520,12108,2139,Original tweet,https://t.co/beWUzGVKRM
284,836753516572119041,18358,4311,Original tweet,https://t.co/GZmNEdyoJY
285,836677758902222849,11996,2052,Original tweet,https://t.co/fGAPAsxjKs
286,836648853927522308,0,512,Original tweet,…
287,836397794269200385,0,25436,Original tweet,https:/…
288,836380477523124226,14072,2779,Original tweet,https://t.co/W4KffrdX3Q
289,836260088725786625,20224,4030,Original tweet,https://t.co/gA2GECjiQD
290,836001077879255040,18115,3949,Original tweet,https://t.co/uRdKlFArQE
291,835685285446955009,0,7545,Original tweet,https://t.co/…
292,835574547218894849,16891,3353,Original tweet,https://t.co/cVQEnUQd8q
293,835536468978302976,0,1568,Original tweet,https://…
294,835309094223372289,0,19419,Original tweet,https://t.co/dsv4xAtfv7
295,835297930240217089,15648,2784,Original tweet,https://t.co/1U0z6r5LSO
296,835264098648616962,7340,1568,Original tweet,https://t.co/FYFyHh7rir https://t.co/IiB7ggduoU
297,835246439529840640,2006,64,Original tweet,o
298,835172783151792128,24875,5358,Original tweet,https://t.co/8fX2VkExnL
299,835152434251116546,21216,2808,Original tweet,https://t.co/YbEJPkg4Ag
300,834931633769889797,10240,1509,Original tweet,https://t.co/jTe7Y6P0HK
301,834786237630337024,20468,5165,Original tweet,https://t.co/3FIqvumEXE
302,834574053763584002,12959,2340,Original tweet,https://t.co/UtEVnQ1ZPg
303,834477809192075265,0,9908,Original tweet,…
304,834458053273591808,9137,1567,Original tweet,https://t.co/8ZOZS2FSJe
305,834209720923721728,19483,4396,Original tweet,https://t.co/FaeinVjzTZ
306,834167344700198914,15045,3416,Original tweet,https://t.co/o3bhLguymB
307,834089966724603904,9575,1996,Original tweet,https://t.co/ffIH2WxwF0
308,834086379323871233,12415,2062,Original tweet,https://t.co/5KmXPIGgAG
309,833863086058651648,12793,2233,Original tweet,https://t.co/HDloTYilWZ
310,833826103416520705,17285,3528,Original tweet,https://t.co/WTzhtfevKY
311,833732339549220864,0,209,Original tweet,…
312,833722901757046785,19939,3030,Original tweet,https://t.co/w1MQWO2PET
313,833479644947025920,14190,1910,Original tweet,https://t.co/YGeSpyN8Gu
314,833124694597443584,19249,4509,Original tweet,https://t.co/zD97KYFaFa
315,832998151111966721,12593,2045,Original tweet,https://t.co/QX1h0oqMz0
316,832769181346996225,0,38,Original tweet,https://t.co/zFEfMTaHqU
317,832757312314028032,16056,3373,Original tweet,https://t.co/On7muWnWSQ
318,832682457690300417,11288,2702,Original tweet,https://t.co/8YlD5lxPbQ
319,832645525019123713,2784,490,Original tweet,https://t.co/dp5h9bCwU7
320,832636094638288896,15090,2595,Original tweet,https://t.co/Y4DZx2UWsr
321,832397543355072512,11392,2058,Original tweet,https://t.co/nqAJGCHKEt
322,832369877331693569,16327,2977,Original tweet,https://t.co/Dhdx5HnQ4d
323,832273440279240704,10813,2173,Original tweet,https://t.co/SHAb1wHjMz
324,832215909146226688,0,5795,Original tweet,https://t.co/yBO5wu…
325,832215726631055365,0,8684,Original tweet,https://t.co/rLHGx3VAF3
326,832088576586297345,61,2,Original tweet,5
327,832040443403784192,0,8939,Original tweet,https://t.co/guDkLrX8zV
328,832032802820481025,16995,4358,Original tweet,https://t.co/P0bO8mCQwN https://t.co/SU4K34NT4M
329,831939777352105988,22772,5730,Original tweet,https://t.co/k9bzgyVdUT
330,831926988323639298,323,34,Original tweet,0
331,831911600680497154,26185,6057,Original tweet,https://t.co/l38R6IZNNg
332,831670449226514432,9923,1707,Original tweet,https://t.co/u6p4LxzHKg
333,831650051525054464,6779,1808,Original tweet,https://t.co/piiX0ke8Z6 https://t.co/1UHrKcaCiO
334,831552930092285952,8565,2183,Original tweet,https://t.co/BCbmFYLrse
335,831322785565769729,8871,1459,Original tweet,https://t.co/Xc0gyovCtK
336,831315979191906304,6248,1047,Original tweet,https://t.co/jd6lYhfdH4
337,831309418084069378,11249,2299,Original tweet,https://t.co/ghqMfxxa4V
338,831262627380748289,11333,1913,Original tweet,https://t.co/zqR5XKMpuY
339,830956169170665475,7614,1394,Original tweet,https://t.co/X4vNEzAod5
340,830583320585068544,63292,15618,Original tweet,https://t.co/SATN4If5H5
341,830173239259324417,0,5311,Original tweet,…
342,830097400375152640,9287,2741,Original tweet,https://t.co/z82hCtwhpn https://t.co/KoWrMkbMbW
343,829878982036299777,0,4657,Original tweet,https://t.co/QV5nx6otZR
344,829861396166877184,11686,1809,Original tweet,https://t.co/xeudgDXmTU
345,829501995190984704,30248,9908,Original tweet,https://t.co/Xw9JbJHTul
346,829449946868879360,9996,1882,Original tweet,https://t.co/fmRS43mWQB
347,829141528400556032,23179,6860,Original tweet,https://t.co/rHwfySggqR
348,829011960981237760,50903,15324,Original tweet,https://t.co/U50RlRw4is
349,828801551087042563,0,3204,Original tweet,https…
350,828770345708580865,24392,5470,Original tweet,https://t.co/AqPTHYUBFz
351,828708714936930305,34712,10471,Original tweet,https://t.co/vst2SEVJO3
352,828650029636317184,9078,1260,Original tweet,https://t.co/bZ4axuH6OK
353,828409743546925057,6100,1095,Original tweet,https://t.co/ZH5CvRlCxt
354,828408677031882754,7346,1201,Original tweet,https://t.co/7WFLKli2T3
355,828381636999917570,12027,2081,Original tweet,https://t.co/iCk7zstRA9
356,828376505180889089,7070,1001,Original tweet,https://t.co/HKBVZqXFNR
357,828372645993398273,12025,2756,Original tweet,https://t.co/JcTuUcyYNS
358,828361771580813312,2091,166,Original tweet,n
359,828046555563323392,11188,2690,Original tweet,https://t.co/O37z4jaMG9
360,828011680017821696,9895,2019,Original tweet,https://t.co/rkhCFfDtxB
361,827933404142436356,19089,4898,Original tweet,https://t.co/j8D3PQJvpJ
362,827653905312006145,14779,2827,Original tweet,https://t.co/eAA8lratd3
363,827600520311402496,7144,874,Original tweet,https://t.co/vrppizPGdb
364,827324948884643840,15140,2833,Original tweet,https://t.co/UU3KqQF5n5
365,827199976799354881,10117,2082,Original tweet,https://t.co/UkyQibIBzZ
366,826958653328592898,20568,4657,Original tweet,https://t.co/QV5nx6otZR
367,826848821049180160,34460,9463,Original tweet,https://t.co/WS0Gha8vRh
368,826615380357632002,0,3730,Original tweet,https:/…
369,826598799820865537,4925,233,Original tweet,g
370,826598365270007810,9560,2199,Original tweet,https://t.co/YprN62Z74I
371,826476773533745153,17554,3947,Original tweet,https://t.co/YIV8sw8xkh
372,826240494070030336,12674,2440,Original tweet,https://t.co/srXL2s868C
373,826204788643753985,4658,863,Original tweet,https://t.co/1httNYrCeW https://t.co/KvaM8j3jhX
374,826115272272650244,14908,2903,Original tweet,https://t.co/6gHoGah9nm
375,825876512159186944,10034,1747,Original tweet,https://t.co/feNwTq12S5
376,825829644528148480,12186,2361,Original tweet,https://t.co/YimNdkZrhM
377,825535076884762624,54639,16571,Original tweet,https://t.co/6ao80wIpV1
378,825147591692263424,17465,4236,Original tweet,https://t.co/AyBEmx56MD
379,825120256414846976,0,1177,Original tweet,https:/…
380,825026590719483904,5985,1177,Original tweet,https://t.co/koHvVQp9bL https://t.co/IhW0JKf7kc
381,824796380199809024,0,5161,Original tweet,https://t.co/ivPWhspN3E
382,824775126675836928,14243,3312,Original tweet,https://t.co/F0VWg2GztI
